VendorNumber,VendorName,Brand,Description,PurchasePrice,Volume,ActualPrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesPrice,TotalSalesDollars,TotalExciseTax,TotalSalesQuantity,FreightCost
17031,FLAG HILL WINERY & VINEYARD,32809,Flag Hill Marechal Foch NH,8.78,750.0,12.99,671,5891.38,9326.82,11184.39,94.96,861.0,1573.31
10754,PERFECTA WINES,26026,Ch Capbern Gasqueton St Este,18.82,750.0,28.99,313,5890.66,4522.44,6000.93,22.87,207.0,28720.52
6785,PALM BAY INTERNATIONAL INC,46498,Principato Pnt Nr Pavia,6.75,1500.0,9.99,872,5886.0,4383.85,8747.61,187.73,839.0,13605.41
3924,HEAVEN HILL DISTILLERIES,7272,Deep Eddy Cranberry Vodka,14.28,750.0,17.99,412,5883.36,2878.4,5253.08,229.87,292.0,14069.87
10754,PERFECTA WINES,26356,Le Val Grenache Rose,7.43,750.0,10.99,791,5877.13,4549.86,7835.87,79.13,713.0,28720.52
10000,MAJESTIC FINE WINES,44729,Kendall Jackson Sp Sel Chard,8.16,750.0,11.99,720,5875.2,647.46,8776.68,82.35,732.0,17587.59
90032,LABELLE VYDS AND WINERY,16996,LaBelle Winery Americus,13.79,750.0,19.99,426,5874.54,6056.97,7196.4,39.71,360.0,778.25
1590,DIAGEO CHATEAU ESTATE WINES,13670,Stellina di Notte Prosecco,6.66,750.0,9.99,882,5874.12,2847.15,7052.94,78.76,706.0,7259.75
4425,MARTIGNETTI COMPANIES,17758,Il Poggione Rosso Montalcino,16.77,750.0,25.99,350,5869.5,4236.37,6783.39,28.93,261.0,144929.24
4425,MARTIGNETTI COMPANIES,16000,Drouhin Pouilly Fuisse,16.21,750.0,23.99,362,5868.02,4869.97,8060.64,37.19,336.0,144929.24
4425,MARTIGNETTI COMPANIES,36267,Montinore Pnt Gris Ore,9.65,750.0,14.99,607,5857.55,5036.43,8614.88,67.99,612.0,144929.24
9552,M S WALKER INC,43184,Writer's Block Cab Franc,10.45,750.0,15.99,560,5852.0,4125.42,8106.93,56.43,507.0,55551.82
7255,PSP WINES,20402,I Lauri Tavo Pnt Grigio,6.2,750.0,8.99,943,5846.6,3605.27,6754.05,77.29,695.0,648.71
7153,PINE STATE TRADING CO,22943,D'Armailhac Pauillac 05,188.43,1500.0,276.99,31,5841.33,4154.85,12187.56,9.87,44.0,15884.82
516,BANFI PRODUCTS CORP,15482,C Y Toro Frontera Carmenere,5.96,1500.0,8.99,980,5840.8,5570.22,9385.73,217.99,977.0,8510.41
9165,ULTRA BEVERAGE COMPANY LLP,4034,Pura Vida Silver Tequila,26.66,750.0,39.99,219,5838.54,6482.31,9469.54,194.03,246.0,68054.7
10754,PERFECTA WINES,36139,Renzo Masi Chiant Rufina RS,9.65,750.0,13.99,605,5838.25,4774.73,7345.98,55.59,502.0,28720.52
90024,VINILANDIA USA,12024,Terre Rouge Syrah Les Cotes,11.56,750.0,18.99,504,5826.24,6899.33,9813.79,57.64,521.0,2802.64
9552,M S WALKER INC,27432,Emilio Lustau Amontillado S,11.03,750.0,15.99,528,5823.84,6213.21,8056.08,54.4,492.0,55551.82
9744,FREDERICK WILDMAN & SONS,26754,Dom Faiveley Mercurey 14 Bl,17.12,750.0,26.99,340,5820.8,2939.83,6344.47,28.22,253.0,3999.93
9552,M S WALKER INC,15478,Vietti Barbera D'Asti Vigne,12.49,750.0,18.99,466,5820.34,3739.9,6401.41,39.88,359.0,55551.82
9815,WINE GROUP INC,10647,Fish Eye Cab Svgn,11.4,3000.0,16.99,510,5814.0,5623.69,7628.51,202.05,449.0,27100.41
90024,VINILANDIA USA,44912,Broadbent Madeira Rainwater,10.88,750.0,16.99,534,5809.92,6680.78,8072.89,56.33,511.0,2802.64
9552,M S WALKER INC,7284,Colombo Marsala Dry,6.16,750.0,9.99,943,5808.88,7062.63,8687.93,100.09,907.0,55551.82
10754,PERFECTA WINES,22995,Valckenberg Pinot Blanc,8.84,750.0,12.99,657,5807.88,1888.59,4705.05,66.44,595.0,28720.52
12546,JIM BEAM BRANDS COMPANY,876,DeKuyper Creme de Cacao Whit,6.66,1000.0,8.99,872,5807.52,5807.54,7866.25,918.75,875.0,123880.97
28750,SMOKY QUARTZ DISTILLERY LLC,1425,Granite Lightning Whiskey,20.73,750.0,27.99,280,5804.4,7025.49,9264.69,261.03,331.0,342.65
4425,MARTIGNETTI COMPANIES,38481,Canella Prosecco Di Conegli,10.96,750.0,16.99,529,5797.84,5690.71,9224.66,59.17,534.0,144929.24
4425,MARTIGNETTI COMPANIES,17984,Volpaia Citto Toscana,9.86,750.0,14.99,588,5797.68,1843.77,8514.32,63.96,568.0,144929.24
1392,CONSTELLATION BRANDS INC,855,Black Velvet,8.65,1000.0,10.99,670,5795.5,4099.27,7385.28,705.6,672.0,79528.99
90047,CRUSH WINES,15504,Mollydooker The Boxer Shiraz,17.56,750.0,25.99,330,5794.8,4018.45,8862.58,38.12,342.0,1457.73
9165,ULTRA BEVERAGE COMPANY LLP,26260,Luce Della Vite Toscana,68.96,750.0,99.99,84,5792.64,799.92,899.91,0.99,9.0,68054.7
9819,TREASURY WINE ESTATES,19635,Ch St Jean Pnt Nr Sonoma Cst,13.07,750.0,21.99,443,5790.01,7962.23,12140.27,63.5,573.0,14836.57
7153,PINE STATE TRADING CO,25833,Ch Genins Brdx,8.05,750.0,11.99,719,5787.95,2170.19,3165.36,29.18,264.0,15884.82
10754,PERFECTA WINES,25257,Ch Boston Margaux,20.77,750.0,31.99,278,5774.06,4163.62,6454.87,23.59,213.0,28720.52
4425,MARTIGNETTI COMPANIES,43638,Silverado Solo SLD Cab Svgn,62.06,750.0,95.99,93,5771.58,5939.42,13948.61,15.55,139.0,144929.24
8004,SAZERAC CO INC,5495,Ch Monet,11.67,750.0,15.99,494,5764.98,5212.74,7931.04,390.75,496.0,50293.62
4425,MARTIGNETTI COMPANIES,24999,Schramsberg Mirabelle B Rose,17.23,750.0,24.99,334,5754.82,4056.38,9408.24,41.9,376.0,144929.24
9165,ULTRA BEVERAGE COMPANY LLP,24752,A Bichot Petit Chablis,5.95,750.0,8.99,967,5753.65,2894.78,8693.33,108.16,967.0,68054.7
90010,VINEXTRA INC,23188,Jean Dauvissat Chablis St Pi,18.36,750.0,26.99,313,5746.68,4618.33,7617.25,30.5,275.0,524.94
9165,ULTRA BEVERAGE COMPANY LLP,10227,Due Torri Pnt Nr del Venezie,6.16,750.0,9.99,931,5734.96,4118.76,9372.38,107.28,962.0,68054.7
172662,SWEETWATER FARM,2265,Monadnock Moonshine,21.47,750.0,28.99,267,5732.49,5363.15,6435.78,175.13,222.0,178.34
10754,PERFECTA WINES,45647,Masciarelli Rose d'Abruzzo,6.49,750.0,9.99,882,5724.18,5997.59,10207.8,102.11,920.0,28720.52
8735,SURVILLE ENTERPRISES CORP,6990,Marie Brizard Chocolat Royal,12.41,750.0,19.99,461,5721.01,8274.49,11475.88,78.87,712.0,263.32
4425,MARTIGNETTI COMPANIES,2103,Coldcock American Herbal Whi,14.95,750.0,21.99,382,5710.9,6797.34,9399.81,409.21,519.0,144929.24
10754,PERFECTA WINES,26992,Pierre Andre Gevry-Chambertn,31.72,750.0,45.99,180,5709.6,1563.66,2345.49,5.65,51.0,28720.52
6785,PALM BAY INTERNATIONAL INC,45859,Col D'Orcia Rosso di Mntlcno,14.83,750.0,22.99,385,5709.55,2817.26,3850.64,26.12,236.0,13605.41
9625,WESTERN SPIRITS BEVERAGE CO,3483,Kru 82 Vodka,10.21,750.0,13.99,559,5707.39,4761.81,7440.09,387.33,491.0,1933.19
7153,PINE STATE TRADING CO,2779,Wicked 87 Whiskey,14.7,750.0,23.99,388,5703.6,2656.55,8043.47,356.97,453.0,15884.82
4425,MARTIGNETTI COMPANIES,36493,Dom Tempier Bandol Rose Pro,27.15,750.0,40.99,210,5701.5,3130.15,9749.32,29.97,268.0,144929.24
4425,MARTIGNETTI COMPANIES,25733,Regusci Est SLD Merlot,30.32,750.0,46.99,188,5700.16,2255.52,3665.22,8.65,78.0,144929.24
9552,M S WALKER INC,38953,Aldial Naia Rueda White,8.27,750.0,11.99,689,5698.03,4735.47,9153.2,75.63,680.0,55551.82
17035,PERNOD RICARD USA,24706,Kenwood J London Znfdl,12.74,750.0,18.99,447,5694.78,5920.29,8419.15,42.62,385.0,123780.22
4425,MARTIGNETTI COMPANIES,46763,Clayhouse Svgn Bl Paso Roble,8.05,750.0,11.99,706,5683.3,7865.44,13320.89,123.39,1111.0,144929.24
9165,ULTRA BEVERAGE COMPANY LLP,2670,Metze's Slct Indiana Bourbon,55.14,750.0,74.99,103,5679.42,6824.09,8848.82,93.1,118.0,68054.7
17033,SEA BREEZE CELLARS LLC,23460,Marilyn Meritage Red,33.79,750.0,48.99,168,5676.72,2645.46,3380.31,7.62,69.0,549.55
9165,ULTRA BEVERAGE COMPANY LLP,39219,Masi Masianco Pnt Grg/Verd,9.08,750.0,14.99,625,5675.0,6153.86,9605.53,71.75,647.0,68054.7
10754,PERFECTA WINES,39472,Acorn Sangiovese Alegria RRV,18.06,750.0,27.99,314,5670.84,4860.25,8434.98,33.53,302.0,28720.52
8112,MOET HENNESSY USA INC,2911,Ardbeg Dark Cove Com Release,82.08,750.0,109.99,69,5663.52,2529.77,7259.34,51.95,66.0,48347.26
7153,PINE STATE TRADING CO,20944,Valdivieso Cab Franc Rsva,13.51,750.0,20.99,419,5660.69,4690.76,7167.57,38.02,343.0,15884.82
4425,MARTIGNETTI COMPANIES,24757,Domain Drouhin Pnt Nr Ore,26.45,750.0,40.99,214,5660.3,4936.82,9069.84,24.02,216.0,144929.24
17035,PERNOD RICARD USA,2597,Beefeater 24,14.38,750.0,21.99,393,5651.34,5845.78,10894.37,522.41,663.0,123780.22
7153,PINE STATE TRADING CO,34138,Fat Bastard Shiraz,7.28,750.0,10.99,776,5649.28,5927.7,10311.77,102.54,923.0,15884.82
9552,M S WALKER INC,27056,Klinker Brick Cab Svgn Lodi,11.25,750.0,16.99,502,5647.5,3092.18,5385.83,35.2,317.0,55551.82
9552,M S WALKER INC,16205,Sivas-Sonoma Cab Svgn,11.25,750.0,16.99,501,5636.25,5058.06,8326.17,53.62,483.0,55551.82
4425,MARTIGNETTI COMPANIES,37827,Yellow Tail Shiraz/Cab Ausl,5.15,750.0,7.99,1093,5628.95,5569.03,9292.37,129.16,1163.0,144929.24
6785,PALM BAY INTERNATIONAL INC,12416,Callia Alta Malbec,5.26,750.0,8.99,1070,5628.2,4260.25,9461.46,117.69,1054.0,13605.41
4692,KOBRAND CORPORATION,24664,M Chiarlo 10 Chiarlo Rosso,6.62,750.0,9.99,849,5620.38,2677.32,8401.59,94.18,841.0,9139.38
12546,JIM BEAM BRANDS COMPANY,1399,Jim Beam Signature Craft,27.81,750.0,36.99,202,5617.62,11500.95,14404.2,299.81,380.0,123880.97
17035,PERNOD RICARD USA,24704,Kenwood Chard Sonoma,7.94,750.0,11.99,707,5613.58,1792.41,6248.46,61.96,554.0,123780.22
10754,PERFECTA WINES,33574,Morgan Winery Syrah G-17 Mon,11.64,750.0,19.99,482,5610.48,5378.0,8061.5,49.88,450.0,28720.52
9165,ULTRA BEVERAGE COMPANY LLP,25684,Jekel Pnt Nr Monterey,11.33,750.0,16.99,495,5608.35,1208.51,3405.76,47.47,424.0,68054.7
7153,PINE STATE TRADING CO,16538,Catalpa Malbec,8.6,750.0,14.99,651,5598.6,6327.77,9269.79,68.72,621.0,15884.82
8112,MOET HENNESSY USA INC,425,Hennessy Paradis,620.15,750.0,799.99,9,5581.35,14399.82,14399.82,14.22,18.0,48347.26
6785,PALM BAY INTERNATIONAL INC,23297,Fonterutoli Chianti Clsco,14.76,750.0,21.99,378,5579.28,4683.87,7740.48,39.02,352.0,13605.41
653,STATE WINE & SPIRITS,6260,Arrosta Coffee Liqueur,21.58,750.0,29.99,258,5567.64,1449.56,1479.55,35.54,45.0,8014.98
9165,ULTRA BEVERAGE COMPANY LLP,16725,Moonstone Asian Pear Sake,4.63,300.0,6.99,1202,5565.26,4760.19,8367.03,51.38,1197.0,68054.7
8004,SAZERAC CO INC,441,Caribou Crossing Canadian,37.31,750.0,49.99,149,5559.19,6248.75,7398.52,116.8,148.0,50293.62
4425,MARTIGNETTI COMPANIES,14538,Ch St Michel Brdx Superur,12.07,750.0,17.99,460,5552.2,7231.98,9696.61,59.6,539.0,144929.24
2000,SOUTHERN WINE & SPIRITS NE,23327,Ch Cheval Blanc St Emil 11,616.43,750.0,899.99,9,5547.87,2699.97,8099.91,1.02,9.0,19016.59
4425,MARTIGNETTI COMPANIES,22648,San Felice Il Grigio Gr Sel,24.99,750.0,37.99,222,5547.78,3027.22,6675.28,19.19,172.0,144929.24
8920,TAKARA SAKE USA INC,20650,Sho Chiku Bai Takara Sake,56.03,18000.0,83.49,99,5546.97,3172.62,8265.51,267.3,99.0,232.99
9819,TREASURY WINE ESTATES,24109,Beringer KVR Cab Svgn,34.24,750.0,49.99,162,5546.88,5298.94,7898.42,17.52,158.0,14836.57
9165,ULTRA BEVERAGE COMPANY LLP,24404,Carpineto Valcolomba Verment,7.89,750.0,11.99,703,5546.67,1798.5,3608.99,33.48,301.0,68054.7
10754,PERFECTA WINES,14657,The Shepherd Svgn Bl,8.49,750.0,12.99,653,5543.97,6396.21,8671.5,71.84,650.0,28720.52
9165,ULTRA BEVERAGE COMPANY LLP,2055,Silo Solstice Whiskey,35.5,750.0,48.99,156,5538.0,342.93,342.93,5.53,7.0,68054.7
10754,PERFECTA WINES,23785,Pink Pegau Rose,11.03,750.0,19.99,502,5537.06,4957.52,9595.2,53.41,480.0,28720.52
3252,E & J GALLO WINERY,13745,W Hill Cab Svgn Central Cst,6.57,750.0,9.99,842,5531.94,969.03,8391.6,94.44,840.0,61966.91
4425,MARTIGNETTI COMPANIES,26646,Guenoc Petite Sirah N Cst,9.93,750.0,14.99,557,5531.01,5555.46,8288.7,58.65,530.0,144929.24
9552,M S WALKER INC,34763,Mas Donis Montsant Old Vines,7.79,750.0,11.99,710,5530.9,5645.41,9963.88,90.13,812.0,55551.82
90010,VINEXTRA INC,24090,Gour de Chaule Gigondas Trad,21.85,750.0,32.99,253,5528.05,3208.93,4228.59,15.57,141.0,524.94
9552,M S WALKER INC,23267,Siduri Pnt Nr 13 Clos Pepe,30.71,750.0,46.99,180,5527.8,4177.12,7631.39,17.88,161.0,55551.82
4425,MARTIGNETTI COMPANIES,13557,Merry Edwards Flax Vyd Pnt N,46.05,750.0,69.99,120,5526.0,69.99,69.99,0.11,1.0,144929.24
90024,VINILANDIA USA,14703,Casa Ferreirinha Esteva Doro,7.58,750.0,11.99,729,5525.82,5594.37,9411.18,86.79,782.0,2802.64
4425,MARTIGNETTI COMPANIES,19406,Dow's 10 Yr Old Tawny Port,20.54,750.0,29.99,269,5525.26,6100.18,7296.82,24.03,218.0,144929.24
9165,ULTRA BEVERAGE COMPANY LLP,27516,Masseto 13 Red,367.74,750.0,569.99,15,5516.1,569.99,1709.97,0.34,3.0,68054.7
1392,CONSTELLATION BRANDS INC,18109,Clos du Bois Unoaked Chard,4.36,750.0,12.99,1265,5515.4,649.0,5808.55,100.56,895.0,79528.99
90047,CRUSH WINES,15509,Mollydooker Maitre D Cab Svg,17.23,750.0,25.99,320,5513.6,4054.44,7978.93,34.19,307.0,1457.73
17032,JEWELL TOWNE VINEYARDS,42117,Jewell Towne Chardonnay,9.6,750.0,14.49,574,5510.4,6578.46,8070.93,61.48,557.0,283.61
8004,SAZERAC CO INC,2983,T.T. Handy Sazerac Rye Whisk,59.25,750.0,79.99,93,5510.25,89.99,8369.07,73.24,93.0,50293.62
90053,INCREDIBREW INC,24152,Grape Time Super Tuscan,9.24,750.0,13.49,596,5507.04,5476.94,7325.07,60.11,543.0,124.44
8352,LUXCO INC,3568,Pearl Cucumber Vodka,0.79,50.0,0.99,6958,5496.82,5455.89,15422.22,807.21,15578.0,10261.6
3664,WILLIAM GRANT & SONS INC,2738,Balvenie 25 Yr Old Scotch,458.01,750.0,599.99,12,5496.12,2999.95,2999.95,3.95,5.0,30234.42
9552,M S WALKER INC,12154,Cousino Macul RSV Cab Svgn,10.06,750.0,14.99,546,5492.76,5839.4,9821.93,67.35,607.0,55551.82
4425,MARTIGNETTI COMPANIES,38165,Jaume Serra Cristalino Rose,6.53,750.0,9.99,841,5491.73,4581.65,8200.19,86.77,781.0,144929.24
4425,MARTIGNETTI COMPANIES,6280,Penfolds Koonunga Hill Chard,6.89,750.0,9.99,797,5491.33,5681.51,9925.18,86.84,782.0,144929.24
4425,MARTIGNETTI COMPANIES,26281,Guigal Gigondas,20.26,750.0,29.99,271,5490.46,3568.81,6207.93,23.03,207.0,144929.24
10754,PERFECTA WINES,26983,Almaviva Rothschild & CyToro,65.35,750.0,99.99,84,5489.4,1299.87,2999.7,3.36,30.0,28720.52
9165,ULTRA BEVERAGE COMPANY LLP,3518,Cabot Trail Maple Whisky,15.74,750.0,21.99,348,5477.52,5567.07,13887.6,582.94,740.0,68054.7
9165,ULTRA BEVERAGE COMPANY LLP,24515,Cartlidge & Browne Chard,9.39,750.0,13.99,583,5474.37,2095.03,3952.27,48.19,433.0,68054.7
3252,E & J GALLO WINERY,46165,Barefoot Pnt Grigio Cal,4.45,187.0,6.49,1230,5473.5,960.52,7768.53,33.78,1197.0,61966.91
9552,M S WALKER INC,15076,Cigar Box Cab Svgn Valle Cen,7.74,750.0,11.99,707,5472.18,5306.57,8123.22,75.06,678.0,55551.82
2000,SOUTHERN WINE & SPIRITS NE,19465,Flagstone Longitude Red,4.72,750.0,6.99,1159,5470.48,3089.58,7849.77,128.74,1152.0,19016.59
90024,VINILANDIA USA,24588,Boundary Breaks OLN Rsl,10.2,750.0,16.99,536,5467.2,5164.66,6440.83,46.01,417.0,2802.64
4425,MARTIGNETTI COMPANIES,17325,The Calling Dutton Chard RRV,13.69,750.0,19.99,399,5462.31,4277.86,7736.13,42.98,387.0,144929.24
4425,MARTIGNETTI COMPANIES,44703,J Lohr Seven Rst Cv Cab Svgn,8.7,750.0,13.49,627,5454.9,1227.59,8228.9,68.69,610.0,144929.24
4425,MARTIGNETTI COMPANIES,25777,Ch Bonnet Red,8.96,750.0,13.99,608,5447.68,4988.5,7606.64,59.43,536.0,144929.24
2,"IRA GOLDMAN AND WILLIAMS, LLP",90609,Flavor Essence Variety 5 Pak,17.0,162.5,24.99,320,5440.0,449.82,599.76,0.52,24.0,27.08
10754,PERFECTA WINES,37798,Dr Frank Johannisberg Rsl,11.33,750.0,16.99,480,5438.4,4327.42,6433.15,42.59,385.0,28720.52
9165,ULTRA BEVERAGE COMPANY LLP,13967,Villa Sandi Il Fresco Prosec,8.6,750.0,12.99,632,5435.2,7671.15,13211.91,111.9,1009.0,68054.7
4425,MARTIGNETTI COMPANIES,25602,Ramey Cab Svgn Pedregal Vyd,123.37,750.0,189.99,44,5428.28,2469.87,4559.76,2.67,24.0,144929.24
1587,VINEYARD BRANDS INC,15057,Cono Sur Organic Cab Svgn,6.8,750.0,9.99,798,5426.4,5024.09,8875.27,97.01,873.0,6070.09
10754,PERFECTA WINES,23827,Fattoria di Basciano Chianti,9.93,750.0,16.99,546,5421.78,5394.33,7601.81,57.38,519.0,28720.52
8320,SHAW ROSS INT L IMP LTD,20905,Gekkeikan Suzaku Sake,5.95,300.0,8.99,911,5420.45,4773.69,7848.27,37.11,873.0,3151.92
90024,VINILANDIA USA,13887,Nicolis Amarone Valpo Clsc,30.96,750.0,49.99,175,5418.0,4309.2,5707.94,11.72,106.0,2802.64
17032,JEWELL TOWNE VINEYARDS,42118,Jewell Towne Seyval NH,6.81,750.0,10.49,795,5413.95,5465.29,7940.93,83.84,757.0,283.61
3252,E & J GALLO WINERY,42124,Pieropan Soave Clsc,9.03,750.0,13.99,597,5390.91,5780.09,10199.85,57.16,515.0,61966.91
90053,INCREDIBREW INC,24153,Grape Time Wh Cranbery Pnt G,8.72,750.0,12.99,618,5388.96,5286.93,7625.13,65.03,587.0,124.44
660,SAZERAC NORTH AMERICA INC.,1864,1792 Port Finish Bourbon,30.76,750.0,39.99,175,5383.0,5958.51,6998.25,138.04,175.0,17932.33
1392,CONSTELLATION BRANDS INC,17915,Thorny Rose Svgn Bl NZ,5.8,750.0,8.99,928,5382.4,4603.06,7901.48,94.63,852.0,79528.99
10754,PERFECTA WINES,15584,Ch Vrai Caillou Wh Brdx,6.49,750.0,11.99,829,5380.21,4915.1,8367.65,92.76,835.0,28720.52
1650,Circa Wines,6506,Villa Zarri Nocino Liqueur,33.21,750.0,46.49,162,5380.02,4195.08,4825.94,83.65,106.0,211.97
4692,KOBRAND CORPORATION,15820,Mont Redon CdP Red,24.66,750.0,36.99,218,5375.88,8174.79,13797.27,41.38,373.0,9139.38
9165,ULTRA BEVERAGE COMPANY LLP,4300,BenRiach Barrel 94,134.32,750.0,179.99,40,5372.8,3599.8,5039.72,22.09,28.0,68054.7
8673,STE MICHELLE WINE ESTATES,31194,Conn Crk Ltd Rls Np Cab Svgn,14.96,750.0,21.99,359,5370.64,3726.51,6878.25,30.56,275.0,15919.7
90010,VINEXTRA INC,16839,Le Gr Bouqueteau Chinon Roug,10.38,750.0,15.99,517,5366.46,3725.67,7211.49,50.25,451.0,524.94
9165,ULTRA BEVERAGE COMPANY LLP,28690,Stonehedge Merlot Cal,6.66,750.0,9.99,805,5361.3,4812.29,8211.98,89.15,802.0,68054.7
6785,PALM BAY INTERNATIONAL INC,23452,Santa Rita Secret Rsv Red,5.84,750.0,9.99,918,5361.12,5600.77,8864.14,109.3,986.0,13605.41
9165,ULTRA BEVERAGE COMPANY LLP,17507,Rainstorm Pnt Nr,9.99,750.0,15.99,536,5354.64,5034.83,8844.43,61.95,557.0,68054.7
9552,M S WALKER INC,24123,Garnacha de Fuego 14 Rose Ar,6.53,750.0,9.99,820,5354.6,4637.52,8507.83,90.76,817.0,55551.82
4425,MARTIGNETTI COMPANIES,4190,Boca Loca Cachaca,19.52,750.0,24.99,274,5348.48,5000.61,10766.64,422.37,536.0,144929.24
5455,MARSALLE COMPANY,27273,Albatros Malbec Cahors,9.58,750.0,13.99,558,5345.64,1618.38,3196.8,35.57,320.0,937.21
10754,PERFECTA WINES,43937,P Jaboulet Hrmtg 10 Chapelle,161.9,750.0,237.99,33,5342.7,475.98,951.96,0.45,4.0,28720.52
9165,ULTRA BEVERAGE COMPANY LLP,2056,Loch Lomond Original Scotch,23.52,750.0,31.99,227,5339.04,959.7,1087.66,26.83,34.0,68054.7
90024,VINILANDIA USA,17216,Gerard Metz Pnt Gris,11.76,750.0,18.99,454,5339.04,5321.07,7251.01,44.13,399.0,2802.64
17037,Dunn Wine Brokers,45839,White Oak Chard RRV,15.33,750.0,22.99,348,5334.84,2988.7,6391.22,30.98,278.0,358.03
9165,ULTRA BEVERAGE COMPANY LLP,26484,Apaltagua Rose Carmenere,7.43,750.0,10.99,718,5334.74,4857.58,7671.02,77.4,698.0,68054.7
10754,PERFECTA WINES,20512,Lacoste Borie Pauillac,25.15,750.0,38.99,212,5331.8,3548.09,7291.13,20.82,187.0,28720.52
7153,PINE STATE TRADING CO,16537,Root 1 Pnt Nr,6.84,750.0,9.99,779,5328.36,6281.14,9121.53,93.74,847.0,15884.82
1392,CONSTELLATION BRANDS INC,41170,Vendange Chard,2.66,500.0,3.99,2000,5320.0,2745.12,7197.96,136.71,1804.0,79528.99
4425,MARTIGNETTI COMPANIES,11249,Joseph Carr Merlot Napa Vly,11.84,750.0,17.99,449,5316.16,6856.81,10321.19,53.25,481.0,144929.24
6785,PALM BAY INTERNATIONAL INC,24281,Col D'Orcia Brunello Montalc,73.82,750.0,109.99,72,5315.04,3019.7,4329.57,4.76,43.0,13605.41
4425,MARTIGNETTI COMPANIES,16146,Sean Minor Red Napa Vly,12.83,750.0,18.99,414,5311.62,5715.14,7808.09,43.21,391.0,144929.24
9744,FREDERICK WILDMAN & SONS,24868,Ch St Sulpice Brdx Blanc,7.48,750.0,10.99,709,5303.32,4472.08,6746.08,65.59,592.0,3999.93
9165,ULTRA BEVERAGE COMPANY LLP,3565,Ultimat Vodka,25.98,750.0,38.99,204,5299.92,7832.63,17597.67,420.0,533.0,68054.7
3252,E & J GALLO WINERY,15266,The Naked Grape Chard,4.54,750.0,6.99,1167,5298.18,4529.14,8147.66,137.14,1234.0,61966.91
3252,E & J GALLO WINERY,28039,Canyon Rd Merlot,5.88,1500.0,8.99,901,5297.88,1636.18,8207.87,205.24,913.0,61966.91
8352,LUXCO INC,269,Juarez Triple Sec,3.17,1000.0,3.99,1669,5290.73,1564.08,6755.07,1777.65,1693.0,10261.6
1601,VRANKEN AMERICA,18583,Heidsieck Monopole Gold Top,31.29,750.0,49.99,169,5288.01,6093.72,8268.26,19.25,174.0,1048.97
4425,MARTIGNETTI COMPANIES,35607,Castle Rock Merlot Cal,4.63,750.0,9.99,1142,5287.46,8902.56,13279.4,139.47,1260.0,144929.24
9165,ULTRA BEVERAGE COMPANY LLP,18637,Iris Vineyard Pnt Nr,13.07,750.0,20.99,404,5280.28,5197.4,6936.53,38.37,347.0,68054.7
17035,PERNOD RICARD USA,4784,Presidente Solera Brandy,13.23,750.0,17.99,399,5278.77,3084.36,7604.95,318.69,405.0,123780.22
9206,PHILLIPS PRODUCTS CO.,2296,Tomatin Cu Bocan Scotch Whis,39.99,750.0,49.99,132,5278.68,249.95,299.94,4.73,6.0,2211.83
480,BACARDI USA INC,2916,Royal Brackla 12 Yr Scotch,47.05,750.0,63.99,112,5269.6,10597.39,10725.37,128.75,163.0,89286.27
7153,PINE STATE TRADING CO,11200,Palagetto Vernaccia Gimigano,9.26,750.0,14.99,569,5268.94,5038.54,8012.49,61.12,551.0,15884.82
8673,STE MICHELLE WINE ESTATES,18175,Seven Falls Cab Svgn,7.43,750.0,10.99,709,5267.87,1022.07,7550.13,77.17,687.0,15919.7
9552,M S WALKER INC,29182,Cantele Salice Salentino Rsv,8.21,750.0,11.99,641,5262.61,5009.2,9190.06,77.18,694.0,55551.82
4425,MARTIGNETTI COMPANIES,14174,Chalk Hill Estate Red,32.67,750.0,49.99,161,5259.87,6213.79,8408.36,18.12,164.0,144929.24
9552,M S WALKER INC,13710,Stone Fruit Rsl,6.03,750.0,10.99,870,5246.1,3235.79,6459.62,93.33,838.0,55551.82
9552,M S WALKER INC,35490,Sierra Cantabria Rioja Tint,7.58,750.0,11.99,692,5245.36,5039.83,8327.06,77.04,694.0,55551.82
9552,M S WALKER INC,31790,Dominio de Eguren Protocolo,5.15,750.0,7.99,1018,5242.7,4716.33,8667.51,116.57,1049.0,55551.82
17035,PERNOD RICARD USA,1031,Avion Tasting Flight 3/375mL,33.57,375.0,49.99,156,5236.92,7223.51,9852.96,79.92,204.0,123780.22
653,STATE WINE & SPIRITS,14724,Tozai Blossom of Peace,11.48,720.0,18.99,456,5234.88,4864.17,7333.72,46.76,428.0,8014.98
10754,PERFECTA WINES,10264,Fort Ross Pnt Nr Sonoma Cst,19.6,750.0,29.99,267,5233.2,16794.4,37307.56,138.57,1244.0,28720.52
4425,MARTIGNETTI COMPANIES,20788,Mt Tabor Galilee Chard,11.1,750.0,16.99,471,5228.1,4536.33,8036.27,52.55,473.0,144929.24
4425,MARTIGNETTI COMPANIES,14195,Twomey Svgn Bl Napa,15.89,750.0,23.99,329,5227.81,1156.56,4283.36,18.37,164.0,144929.24
10754,PERFECTA WINES,610,Moillard Pnt Nr Bourgogne,14.48,750.0,20.99,361,5227.28,2951.57,3607.25,19.31,175.0,28720.52
90024,VINILANDIA USA,21157,Huber Hugo Gruner Veltliner,7.38,750.0,10.99,708,5225.04,5195.09,8741.4,73.21,660.0,2802.64
